report_year,utility_id_ferc1,utility_name_ferc1,seller_name,,Demand Charges,Average Monthly Billing Demand (MW),Energy Charges,Energy Purchased (MWh),Other Charges,purchase_type_code,Total Settlemrent ($),state,Demand Price ($/monthly avg MW),Energy Price ($/MWh)
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"kes kingsburg, l.p.",,8819320,34.5,3262786,118709,,LU,12082106,CA,255632.4638,27.48558239
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,martinez cogeneration ltd,,3744890,10,1178781,88757,,LU,4923671,CA,374489,13.28099192
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,midsun partners,,,,3733052,,,LU,3733052,CA,,
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey power company,,1315866,5.5,338118,12370,,LU,1653984,CA,239248.3636,27.33371059
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"occidental of elk hills, inc.",,786872,,3087363,115798,,LU,3874235,CA,,26.66162628
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,o.l.s. energy - berkeley,,4471265,22.47,3340616,157989,,LU,7811881,CA,198988.2065,21.14461133
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,oildale cogeneration partnership,,5736165,29,8155325,306506,,LU,13891490,CA,197798.7931,26.60739105
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,oroville cogen. ltd partnership,,1420074,7.5,332041,13002,,LU,1752115,CA,189343.2,25.53768651
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,rhone-poulenc (stauffer),,14096,,63298,2531,,LU,77394,CA,,25.00908732
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"ripon cogeneration, inc.",,8693290,42,13085580,364280,,LU,21778870,CA,206983.0952,35.92176348
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,san joaquin cogeneration ltd.,,11449143,48.2,9890833,374959,,LU,21339976,CA,237534.0871,26.37843871
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,san joaquin power company,,2071650,8.526,577124,22042,,LU,2648774,CA,242980.2956,26.18292351
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,san jose cogeneration project,,4104,,59264,2083,,LU,63368,CA,,28.4512722
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"santa maria cogeneration, inc.",,1993690,7,1298879,29127,,LU,3292569,CA,284812.8571,44.59364164
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,shell oil products,,52595,,549265,19444,,LU,601860,CA,,28.24855997
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sri international,,42914,,176736,6704,,LU,219650,CA,,26.3627685
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,tosco (carbon plant),,2801235,25.344,3995242,160232,,LU,6796477,CA,110528.5275,24.93410804
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,tosco (rodeo plant),,95418,,511392,18613,,LU,606810,CA,,27.4749906
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,county of sonoma,,282050,6,1194611,44811,,LU,1476661,CA,47008.33333,26.6588784
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,ebmud (oakland),,614,,2624,107,,LU,3238,CA,,24.52336449
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gas recovery system,,223277,1.467,272915,10412,,LU,496192,CA,152199.7273,26.21158279
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gas recovery system (guadalupe),,304331,1.443,469141,17834,,LU,773472,CA,210901.5939,26.30598856
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gas recovery system (menlo park),,238393,1.91,325890,13567,,LU,564283,CA,124813.089,24.02078573
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gas recovery system,,602279,3.76,851893,32189,,LU,1454172,CA,160180.5851,26.4653453
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #1,,3767289,16,18471552,144845,,LU,22238841,CA,235455.5625,127.526335
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #2,,3982302,16,19805259,125688,,LU,23787561,CA,248893.875,157.5747804
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #3,,3873212,16,19807716,124604,,LU,23680928,CA,242075.75,158.9653302
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #4,,3753379,16,19574156,123996,,LU,23327535,CA,234586.1875,157.8611891
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gwf power systems inc. #5,,3962754,16,19843229,125736,,LU,23805983,CA,247672.125,157.8166078
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,handford l.p.,,4586501,22,24504821,156255,,LU,29091322,CA,208477.3182,156.825836
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,landfill generating ptnrs. i,,109863,0.632,717912,5467,,LU,827775,CA,173833.8608,131.3173587
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,modesto energy,,2065679,10,2218976,81581,,LU,4284655,CA,206567.9,27.19966659
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey regional waste,,190710,1.15,442078,18062,,LU,632788,CA,165834.7826,24.4755841
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey regional water,,5915,,30310,1130,,LU,36225,CA,,26.82300885
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind partners (elworthy sub-i),,370617,,480824,19431,,LU,851441,CA,,24.74520097
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind partners (elworthy sub-ii),,370617,,480824,19431,,LU,851441,CA,,24.74520097
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind partners (elworthy sub-iii),,317282,,391138,15736,,LU,708420,CA,,24.85625318
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind partners (elworthy sub-iv),,317282,,391138,15736,,LU,708420,CA,,24.85625318
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind ptnrs (dyer rd. sub-i),,54833,,45588,1833,,LU,100421,CA,,24.87070376
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind ptnrs (dyer rd. sub-ii),,165,,666,24,,LU,831,CA,,27.75
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (10mw),,298242,,1258611,9948,,LU,1556853,CA,,126.5189988
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (100 mw -a),,1520922,,1567841,60459,,LU,3088763,CA,,25.93230123
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (100 mw - b),,894937,,1286074,39204,,LU,2181011,CA,,32.80466279
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (100 mw - c),,393708,,1893239,14650,,LU,2286947,CA,,129.2313311
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (100 mw - d),,403808,,2314048,19625,,LU,2717856,CA,,117.9132739
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (110 mw),,3510450,,3695495,146550,,LU,7205945,CA,,25.21661549
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (23.8 mw),,525947,,589268,24654,,LU,1115215,CA,,23.901517
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (30 mw),,1018226,,1261663,40518,,LU,2279889,CA,,31.13833358
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (5.9 mw),,206920,,246719,8052,,LU,453639,CA,,30.64071038
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (70 mw - a),,945862,,1245381,40092,,LU,2191243,CA,,31.06307992
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (70 mw - b),,500040,,2243464,17732,,LU,2743504,CA,,126.5206406
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (70 mw - d),,37808,,169194,1438,,LU,207002,CA,,117.659249
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (altech-01w011),,75811,,81311,3390,,LU,157122,CA,,23.98554572
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (seawest-01w006),,808,,867,36,,LU,1675,CA,,24.08333333
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,el dorado (montgomery crk),,276757,,427437,15754,,LU,704194,CA,,27.13196648
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,energy growth partnership i,,895904,,7035798,66131,,LU,7931702,CA,,106.3918283
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,friant power authority,,2635718,,2514248,102743,,LU,5149966,CA,,24.47123405
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,haypress hydroelectric (lwr),,297670,,1662328,12753,,LU,1959998,CA,,130.3479965
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,haypress hydroelectric (mddl),,300285,,1569447,12067,,LU,1869732,CA,,130.0610757
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,humboldt bay municipal water distri,,34306,,183999,6961,,LU,218305,CA,,26.43284011
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,indian vly hydroelec ptrn co%ce,,57386,,285288,11578,,LU,342674,CA,,24.64052513
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,kern hydro partners (olcese),,643922,,7233405,88709,,LU,7877327,CA,,81.54082449
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,madera chowchilla,,151565,,173820,6797,,LU,325385,CA,,25.57304693
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,malacha hydro ltd. partnership,,4624162,,22239933,159629,,LU,26864095,CA,,139.3226356
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,mega renewables (bidwell ditch),,257678,,380979,14356,,LU,638657,CA,,26.53796322
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,mega renewables (hatchet crk),,579839,,999692,36408,,LU,1579531,CA,,27.4580312
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,mega renewables (roaring crk),,150397,,275201,10044,,LU,425598,CA,,27.39954202
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,merced id (parker),,65158,,153434,6484,,LU,218592,CA,,23.66347933
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey county flood,,332035,,341870,13337,,LU,673905,CA,,25.63320087
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,nelson creek power inc.,,85389,,463327,5155,,LU,548716,CA,,89.87914646
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,nevada power authority,,403321,,553204,21404,,LU,956525,CA,,25.84582321
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,nid & scotts flat hydro,,70818,0.55,142874,5515,,LU,213692,CA,128760,25.90643699
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,nid/combie south,,160921,,264904,10045,,LU,425825,CA,,26.37172723
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"olsen power partners, inc.",,319505,,2926659,22190,,LU,3246164,CA,,131.8908968
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,rock creek limited partnership,,124472,,203000,7458,,LU,327472,CA,,27.21909359
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mountain hydro llc (burney),,197162,,1697720,12855,,LU,1894882,CA,,132.0669
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mountain hydro llc (cove),,382022,,3370297,25509,,LU,3752319,CA,,132.1218786
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mntn hydro llc (lost crk-ii),,44554,,85349,3201,,LU,129903,CA,,26.66323024
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,south san joaquin irrigation system,,125926,,357770,14333,,LU,483696,CA,,24.96127817
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sts hydropower ltd. (kanaka),,92514,,809250,6127,,LU,901764,CA,,132.079321
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,total,,530815233,,1032554760,30222802,681174,,1564051167,CA,,34.16475944
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,ucsf,,7542,,56742,1933,,LU,64284,CA,,29.35437144
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (70 mw - c),,758273,,3310185,28124,,LU,4068458,CA,,117.6996515
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mntn hydro llc (lost crk-i),,106890,,203615,7625,,LU,310505,CA,,26.70360656
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,tko power (south fork bear),,139237,,339723,12278,,LU,478960,CA,,27.66924581
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,green ridge power llc (70 mw),,1845667,,1842674,74966,,LU,3688341,CA,,24.58012966
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,northwind energy inc.,,321851,,356021,14401,,LU,677872,CA,,24.72196375
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mntn hydro llc (ponderosa),,116306,,759910,5877,,LU,876216,CA,,129.3023652
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,international turbine research,,633110,,1463995,21839,,LU,2097105,CA,,67.0358075
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sonoma county water agency,,223295,1.246,390325,14648,,LU,613620,CA,179209.4703,26.64698252
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,patterson pass windfarm llc,,780150,,919213,36908,,LU,1699363,CA,,24.90552184
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,south san joaquin id (woodward),,53854,,141401,5785,,LU,195255,CA,,24.44269663
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (cwes-01w007),,19741,,21173,883,,LU,40914,CA,,23.97848245
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sts hydropower ltd. (kekawaka),,124905,,359870,12406,,LU,484775,CA,,29.00773819
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,wheelabrator hudson energy company,,347163,6.719,5512997,33964,,LU,5860160,CA,51668.84953,162.3188376
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,wheelabrator shasta energy company,,9138164,49.908,9563429,353855,,LU,18701593,CA,183100.1843,27.0264063
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,texaco inc. (lost hills),,313370,,1274094,48156,,LU,1587464,CA,,26.45763768
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,texaco inc. (mckittrick),,182921,,787162,29518,,LU,970083,CA,,26.66718612
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,united cogeneration inc.,,4744322,25.65,3735398,175098,,LU,8479720,CA,184963.8207,21.33318485
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"arco oil & gas (fee ""a"")",,1058295,6.2,1454181,54871,,LU,2512476,CA,170692.7419,26.50181334
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont cogeneration corp.,,1258123,5.7,395047,14312,,LU,1653170,CA,220723.3333,27.6025014
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,ogden pacific power (stockton),,110442,0.663,157345,5939,,LU,267787,CA,166579.1855,26.49351743
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,stanislaus waste energy co.,,3411049,16.5,13837920,139782,,LU,17248969,CA,206730.2424,98.99643731
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,posdef power co. lp,,3994591,44,6824598,226717,,LU,10819189,CA,90786.15909,30.10183621
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,stockton cogen co.,,8931500,30,20674791,375438,,LU,29606291,CA,297716.6667,55.06845604
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine geysers company (w.ford),,4991951,27,30953150,235528,,LU,35945101,CA,184887.0741,131.4202558
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,geothermal energy partnership #2,,1318689,8.5,10706346,84986,,LU,12025035,CA,155139.8824,125.977761
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"tres vaqueros wind farms, llc",,589977,,601610,25570,,LU,1191587,CA,,23.52796246
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"big creek water works, ltd",,45675,,390566,10985,,LU,436241,CA,,35.55448339
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,calaveras city water district,,101763,,354374,13831,,LU,456137,CA,,25.62171933
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,city of tacoma,,,,42663,3312,,OS,42663,CA,,12.88134058
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,destec power services,,2506800,,1474937,102729,,OS,3981737,CA,,14.3575524
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,east bay municipal utility district,,,,4498573,230313,,LU,4498573,CA,,19.53243195
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,merced irrigation district,,,,4246641,603947,,LU,4246641,CA,,7.031479583
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,nevada irrigation district,,,,4208496,513404,,LU,4208496,CA,,8.19724038
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,oakdale irrigation district,,,,3165823,284443,,LU,3165823,CA,,11.129903
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,oroville-wyandotte irrigation,,,,8782829,832956,,LU,8782829,CA,,10.5441692
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,placer county water agency,,,,10700653,1352417,,LU,10700653,CA,,7.912243783
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,yuba county water agency,,,,11230530,2460266,,LU,11230530,CA,,4.564762509
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,woodland biomass power ltd.,,5277707,25.51,24226657,159597,,LU,29504364,CA,206887.7695,151.7989499
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,texaco inc. (north midway),,70931,,733659,25161,,LU,804590,CA,,29.15857875
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,wheelabrator lassen inc.,,5406000,42,8182935,311628,,LU,13588935,CA,128714.2857,26.25866418
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,yountville cogeneration association,,95199,,19122,909,,LU,114321,CA,,21.03630363
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,yuba city cogeneration,,10146730,46,2487241,96338,,LU,12633971,CA,220581.087,25.81786003
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,nove investments,,311929,2,469141,17693,,LU,781070,CA,155964.5,26.51562765
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,ogden pacific power (salinas),,210751,1,272476,10306,,LU,483227,CA,210751,26.43857947
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,ogden pacific power (santa clara),,211069,1.1,270850,10252,,LU,481919,CA,191880.9091,26.41923527
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,palo alto landfill gas corp,,291134,,1354481,11029,,LU,1645615,CA,,122.8108623
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,mt. poso cogeneration co.,,6130081,49.5,54713723,65331,,LU,60843804,CA,123840.0202,837.4848541
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,rio bravo poso,,8038938,45,35383780,319545,,LU,43422718,CA,178643.0667,110.7317592
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,calistoga geothermal partners l,,10958247,80,14526525,612974,,LU,25484772,CA,136978.0875,23.69843582
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine geysers company (kw #1),,1747054,4,9211819,85883,,LU,10958873,CA,436763.5,107.260098
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine geysers company (kw #2),,1757824,,9102480,85825,,LU,10860304,CA,,106.0586076
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,geo energy partnership #1,,1318689,8.5,10709846,84956,,LU,12028535,CA,155139.8824,126.0634446
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (taxvest-01w015),,140581,,150780,6286,,LU,291361,CA,,23.98663697
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (viking-01w014),,20522,,22010,918,,LU,42532,CA,,23.97603486
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (western-01w012),,11850,,12709,530,,LU,24559,CA,,23.97924528
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,zond windsystems inc.,,591379,,729147,29344,,LU,1320526,CA,,24.84824836
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,tri-dam authority,,2426844,11,2921815,110407,,LU,5348659,CA,220622.1818,26.46403761
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,wea baker creek,,34684,,89983,3030,,LU,124667,CA,,29.69735974
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,yolo county flood & water,,29854,,81881,3349,,LU,111735,CA,,24.44938788
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,yuba county water,,127571,0.13,1105340,8360,,LU,1232911,CA,981315.3846,132.2177033
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,districts,,,,,,681174,,681174,CA,,
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,actual to estimate adjustment,,,,3800000,60000,,,3800000,CA,,63.33333333
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific power company,,,,322146,4110,,OS,322146,CA,,78.3810219
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,solano irrigation district,,,,4401704,29350,,LU,4401704,CA,,149.972879
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,south san joaquin irrigation district,,,,3477487,284443,,LU,3477487,CA,,12.22560232
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,turlock irrigation district,,,,39403,174,,OS,39403,CA,,226.454023
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,utica power authority,,,,771638,26828,,OS,771638,CA,,28.7624124
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,california power exchange (px),,,,-115573687,,,EX,-115573687,CA,,
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,bio-energy part.,,184145,,811560,30531,,LU,995705,CA,,26.58150732
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,jackson valley energy part.,,764030,14.5,2542491,95949,,LU,3306521,CA,52691.72414,26.4983585
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,actual to estimate adjustment,,-1300000,,-5000000,-70000,,,-6300000,CA,,71.42857143
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,amedee geothermal venture i,,97105,0.713,677003,7484,,LU,774108,CA,136192.1459,90.4600481
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont midway ltd,,297536,,315466,13004,,LU,613002,CA,,24.25915103
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,burgess norman ross,,159033,,220713,7877,,LU,379746,CA,,28.01993145
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,small power producers-renewable,,,,5206358,86990,,LU,5206358,CA,,59.85007472
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,small power producers-thermal,,,,406397,13109,,LU,406397,CA,,31.0013731
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,department of water resources,,,,545924,7518,,OS,545924,CA,,72.61558925
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,puget sound power & light,,,,-1406679,-52176,,EX,-1406679,CA,,26.96026909
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,western area power,,1286,,53391630,,,EX,53392916,CA,,
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,western system power pool,,,,65047352,3432290,,EX,65047352,CA,,18.95158975
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,pacific power & light,,,,8823900,473369,,EX,8823900,CA,,18.64063764
1999,183,PACIFIC GAS AND ELECTRIC COMPANY,big valley lumber company,,220593,0.417,701477,25761,,LU,922070,CA,529000,27.23019293
1999,183,PACIFIC GAS AND ELECTRIC COMPANY,burney forest products,,,24,23900000,,,LU,23900000,CA,0,
1999,183,PACIFIC GAS AND ELECTRIC COMPANY,collins pine,,709400,5.5,688495,24909,,LU,1397895,CA,128981.8182,27.6404111
1999,183,PACIFIC GAS AND ELECTRIC COMPANY,diamond walnut growers inc.,,643902,4.15,564759,23983,,LU,1208661,CA,155157.1084,23.54830505
1999,183,PACIFIC GAS AND ELECTRIC COMPANY,fairhaven power co,,2644436,16,2636254,93622,,LU,5280690,CA,165277.25,28.15848839
1999,183,PACIFIC GAS AND ELECTRIC COMPANY,georgia pacific corp.,,63721,,258381,9373,,LU,322102,CA,,27.56652086
1999,183,PACIFIC GAS AND ELECTRIC COMPANY,honey lake power company,,3937045,20,23115601,135990,,LU,27052646,CA,196852.25,169.980153
1999,183,PACIFIC GAS AND ELECTRIC COMPANY,mendota biomass power ltd,,5089489,22,15979171,162631,,LU,21068660,CA,231340.4091,98.25415204
